date,product_id,product_name,sales_quantity,is_promotion,is_holiday,weekday,price_euro
2024-08-10,104,German Beer (6-pack),211,0,0,Saturday,12.99
2024-08-11,101,Bratwurst,0,0,0,Sunday,4.99
2024-08-11,102,Glühwein,0,0,0,Sunday,8.5
2024-08-11,103,Pretzel,0,0,0,Sunday,1.2
2024-08-11,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-08-12,101,Bratwurst,94,0,0,Monday,4.99
2024-08-12,102,Glühwein,1,0,0,Monday,8.5
2024-08-12,103,Pretzel,123,0,0,Monday,1.2
2024-08-12,104,German Beer (6-pack),140,0,0,Monday,12.99
2024-08-13,101,Bratwurst,95,0,0,Tuesday,4.99
2024-08-13,102,Glühwein,2,0,0,Tuesday,8.5
2024-08-13,103,Pretzel,127,0,0,Tuesday,1.2
2024-08-13,104,German Beer (6-pack),163,0,0,Tuesday,12.99
2024-08-14,101,Bratwurst,101,0,0,Wednesday,4.99
2024-08-14,102,Glühwein,2,0,0,Wednesday,8.5
2024-08-14,103,Pretzel,107,0,0,Wednesday,1.2
2024-08-14,104,German Beer (6-pack),143,0,0,Wednesday,12.99
2024-08-15,101,Bratwurst,83,0,0,Thursday,4.99
2024-08-15,102,Glühwein,2,0,0,Thursday,8.5
2024-08-15,103,Pretzel,119,0,0,Thursday,1.2
2024-08-15,104,German Beer (6-pack),123,0,0,Thursday,12.99
2024-08-16,101,Bratwurst,113,0,0,Friday,4.99
2024-08-16,102,Glühwein,3,0,0,Friday,8.5
2024-08-16,103,Pretzel,168,0,0,Friday,1.2
2024-08-16,104,German Beer (6-pack),237,0,0,Friday,12.99
2024-08-17,101,Bratwurst,128,0,0,Saturday,4.99
2024-08-17,102,Glühwein,2,0,0,Saturday,8.5
2024-08-17,103,Pretzel,151,0,0,Saturday,1.2
2024-08-17,104,German Beer (6-pack),232,0,0,Saturday,12.99
2024-08-18,101,Bratwurst,0,0,0,Sunday,4.99
2024-08-18,102,Glühwein,0,0,0,Sunday,8.5
2024-08-18,103,Pretzel,0,0,0,Sunday,1.2
2024-08-18,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-08-19,101,Bratwurst,81,0,0,Monday,4.99
2024-08-19,102,Glühwein,1,0,0,Monday,8.5
2024-08-19,103,Pretzel,119,0,0,Monday,1.2
2024-08-19,104,German Beer (6-pack),127,0,0,Monday,12.99
2024-08-20,101,Bratwurst,94,0,0,Tuesday,4.99
2024-08-20,102,Glühwein,2,0,0,Tuesday,8.5
2024-08-20,103,Pretzel,109,0,0,Tuesday,1.2
2024-08-20,104,German Beer (6-pack),144,0,0,Tuesday,12.99
2024-08-21,101,Bratwurst,80,0,0,Wednesday,4.99
2024-08-21,102,Glühwein,1,0,0,Wednesday,8.5
2024-08-21,103,Pretzel,141,0,0,Wednesday,1.2
2024-08-21,104,German Beer (6-pack),153,0,0,Wednesday,12.99
2024-08-22,101,Bratwurst,85,0,0,Thursday,4.99
2024-08-22,102,Glühwein,1,0,0,Thursday,8.5
2024-08-22,103,Pretzel,123,0,0,Thursday,1.2
2024-08-22,104,German Beer (6-pack),132,0,0,Thursday,12.99
2024-08-23,101,Bratwurst,135,0,0,Friday,4.99
2024-08-23,102,Glühwein,2,0,0,Friday,8.5
2024-08-23,103,Pretzel,192,0,0,Friday,1.2
2024-08-23,104,German Beer (6-pack),224,0,0,Friday,12.99
2024-08-24,101,Bratwurst,127,0,0,Saturday,4.99
2024-08-24,102,Glühwein,3,0,0,Saturday,8.5
2024-08-24,103,Pretzel,182,0,0,Saturday,1.2
2024-08-24,104,German Beer (6-pack),236,0,0,Saturday,12.99
2024-08-25,101,Bratwurst,0,0,0,Sunday,4.99
2024-08-25,102,Glühwein,0,0,0,Sunday,8.5
2024-08-25,103,Pretzel,0,0,0,Sunday,1.2
2024-08-25,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-08-26,101,Bratwurst,93,0,0,Monday,4.99
2024-08-26,102,Glühwein,2,0,0,Monday,8.5
2024-08-26,103,Pretzel,115,0,0,Monday,1.2
2024-08-26,104,German Beer (6-pack),146,0,0,Monday,12.99
2024-08-27,101,Bratwurst,84,0,0,Tuesday,4.99
2024-08-27,102,Glühwein,1,0,0,Tuesday,8.5
2024-08-27,103,Pretzel,116,0,0,Tuesday,1.2
2024-08-27,104,German Beer (6-pack),150,0,0,Tuesday,12.99
2024-08-28,101,Bratwurst,80,0,0,Wednesday,4.99
2024-08-28,102,Glühwein,1,0,0,Wednesday,8.5
2024-08-28,103,Pretzel,127,0,0,Wednesday,1.2
2024-08-28,104,German Beer (6-pack),160,0,0,Wednesday,12.99
2024-08-29,101,Bratwurst,105,0,0,Thursday,4.99
2024-08-29,102,Glühwein,2,0,0,Thursday,8.5
2024-08-29,103,Pretzel,120,0,0,Thursday,1.2
2024-08-29,104,German Beer (6-pack),145,0,0,Thursday,12.99
2024-08-30,101,Bratwurst,128,0,0,Friday,4.99
2024-08-30,102,Glühwein,3,0,0,Friday,8.5
2024-08-30,103,Pretzel,199,0,0,Friday,1.2
2024-08-30,104,German Beer (6-pack),213,0,0,Friday,12.99
2024-08-31,101,Bratwurst,128,0,0,Saturday,4.99
2024-08-31,102,Glühwein,3,0,0,Saturday,8.5
2024-08-31,103,Pretzel,157,0,0,Saturday,1.2
2024-08-31,104,German Beer (6-pack),184,0,0,Saturday,12.99
2024-09-01,101,Bratwurst,0,0,0,Sunday,4.99
2024-09-01,102,Glühwein,0,0,0,Sunday,8.5
2024-09-01,103,Pretzel,0,0,0,Sunday,1.2
2024-09-01,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-09-02,101,Bratwurst,93,1,0,Monday,4.99
2024-09-02,102,Glühwein,3,1,0,Monday,8.5
2024-09-02,103,Pretzel,196,1,0,Monday,1.2
2024-09-02,104,German Beer (6-pack),138,1,0,Monday,12.99
2024-09-03,101,Bratwurst,54,0,0,Tuesday,4.99
2024-09-03,102,Glühwein,1,0,0,Tuesday,8.5
2024-09-03,103,Pretzel,129,0,0,Tuesday,1.2
2024-09-03,104,German Beer (6-pack),105,0,0,Tuesday,12.99
2024-09-04,101,Bratwurst,74,0,0,Wednesday,4.99
2024-09-04,102,Glühwein,2,0,0,Wednesday,8.5
2024-09-04,103,Pretzel,112,0,0,Wednesday,1.2
2024-09-04,104,German Beer (6-pack),108,0,0,Wednesday,12.99
2024-09-05,101,Bratwurst,67,0,0,Thursday,4.99
2024-09-05,102,Glühwein,1,0,0,Thursday,8.5
2024-09-05,103,Pretzel,100,0,0,Thursday,1.2
2024-09-05,104,German Beer (6-pack),103,0,0,Thursday,12.99
2024-09-06,101,Bratwurst,105,0,0,Friday,4.99
2024-09-06,102,Glühwein,2,0,0,Friday,8.5
2024-09-06,103,Pretzel,200,0,0,Friday,1.2
2024-09-06,104,German Beer (6-pack),128,0,0,Friday,12.99
2024-09-07,101,Bratwurst,101,0,0,Saturday,4.99
2024-09-07,102,Glühwein,2,0,0,Saturday,8.5
2024-09-07,103,Pretzel,194,0,0,Saturday,1.2
2024-09-07,104,German Beer (6-pack),136,0,0,Saturday,12.99
2024-09-08,101,Bratwurst,0,0,0,Sunday,4.99
2024-09-08,102,Glühwein,0,0,0,Sunday,8.5
2024-09-08,103,Pretzel,0,0,0,Sunday,1.2
2024-09-08,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-09-09,101,Bratwurst,54,0,0,Monday,4.99
2024-09-09,102,Glühwein,1,0,0,Monday,8.5
2024-09-09,103,Pretzel,94,0,0,Monday,1.2
2024-09-09,104,German Beer (6-pack),106,0,0,Monday,12.99
2024-09-10,101,Bratwurst,54,0,0,Tuesday,4.99
2024-09-10,102,Glühwein,1,0,0,Tuesday,8.5
2024-09-10,103,Pretzel,138,0,0,Tuesday,1.2
2024-09-10,104,German Beer (6-pack),112,0,0,Tuesday,12.99
2024-09-11,101,Bratwurst,70,0,0,Wednesday,4.99
2024-09-11,102,Glühwein,2,0,0,Wednesday,8.5
2024-09-11,103,Pretzel,134,0,0,Wednesday,1.2
2024-09-11,104,German Beer (6-pack),103,0,0,Wednesday,12.99
2024-09-12,101,Bratwurst,71,0,0,Thursday,4.99
2024-09-12,102,Glühwein,2,0,0,Thursday,8.5
2024-09-12,103,Pretzel,116,0,0,Thursday,1.2
2024-09-12,104,German Beer (6-pack),101,0,0,Thursday,12.99
2024-09-13,101,Bratwurst,97,0,0,Friday,4.99
2024-09-13,102,Glühwein,2,0,0,Friday,8.5
2024-09-13,103,Pretzel,177,0,0,Friday,1.2
2024-09-13,104,German Beer (6-pack),139,0,0,Friday,12.99
2024-09-14,101,Bratwurst,98,0,0,Saturday,4.99
2024-09-14,102,Glühwein,2,0,0,Saturday,8.5
2024-09-14,103,Pretzel,196,0,0,Saturday,1.2
2024-09-14,104,German Beer (6-pack),161,0,0,Saturday,12.99
2024-09-15,101,Bratwurst,0,0,0,Sunday,4.99
2024-09-15,102,Glühwein,0,0,0,Sunday,8.5
2024-09-15,103,Pretzel,0,0,0,Sunday,1.2
2024-09-15,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-09-16,101,Bratwurst,78,0,0,Monday,4.99
2024-09-16,102,Glühwein,1,0,0,Monday,8.5
2024-09-16,103,Pretzel,133,0,0,Monday,1.2
2024-09-16,104,German Beer (6-pack),93,0,0,Monday,12.99
2024-09-17,101,Bratwurst,66,0,0,Tuesday,4.99
2024-09-17,102,Glühwein,1,0,0,Tuesday,8.5
2024-09-17,103,Pretzel,132,0,0,Tuesday,1.2
2024-09-17,104,German Beer (6-pack),102,0,0,Tuesday,12.99
2024-09-18,101,Bratwurst,70,0,0,Wednesday,4.99
2024-09-18,102,Glühwein,2,0,0,Wednesday,8.5
2024-09-18,103,Pretzel,121,0,0,Wednesday,1.2
2024-09-18,104,German Beer (6-pack),107,0,0,Wednesday,12.99
2024-09-19,101,Bratwurst,71,0,0,Thursday,4.99
2024-09-19,102,Glühwein,2,0,0,Thursday,8.5
2024-09-19,103,Pretzel,114,0,0,Thursday,1.2
2024-09-19,104,German Beer (6-pack),104,0,0,Thursday,12.99
2024-09-20,101,Bratwurst,108,0,0,Friday,4.99
2024-09-20,102,Glühwein,3,0,0,Friday,8.5
2024-09-20,103,Pretzel,191,0,0,Friday,1.2
2024-09-20,104,German Beer (6-pack),138,0,0,Friday,12.99
2024-09-21,101,Bratwurst,89,0,0,Saturday,4.99
2024-09-21,102,Glühwein,3,0,0,Saturday,8.5
2024-09-21,103,Pretzel,198,0,0,Saturday,1.2
2024-09-21,104,German Beer (6-pack),152,0,0,Saturday,12.99
2024-09-22,101,Bratwurst,0,0,0,Sunday,4.99
2024-09-22,102,Glühwein,0,0,0,Sunday,8.5
2024-09-22,103,Pretzel,0,0,0,Sunday,1.2
2024-09-22,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-09-23,101,Bratwurst,68,0,0,Monday,4.99
2024-09-23,102,Glühwein,2,0,0,Monday,8.5
2024-09-23,103,Pretzel,99,0,0,Monday,1.2
2024-09-23,104,German Beer (6-pack),94,0,0,Monday,12.99
2024-09-24,101,Bratwurst,68,0,0,Tuesday,4.99
2024-09-24,102,Glühwein,2,0,0,Tuesday,8.5
2024-09-24,103,Pretzel,116,0,0,Tuesday,1.2
2024-09-24,104,German Beer (6-pack),118,0,0,Tuesday,12.99
2024-09-25,101,Bratwurst,65,0,0,Wednesday,4.99
2024-09-25,102,Glühwein,1,0,0,Wednesday,8.5
2024-09-25,103,Pretzel,104,0,0,Wednesday,1.2
2024-09-25,104,German Beer (6-pack),86,0,0,Wednesday,12.99
2024-09-26,101,Bratwurst,58,0,0,Thursday,4.99
2024-09-26,102,Glühwein,1,0,0,Thursday,8.5
2024-09-26,103,Pretzel,112,0,0,Thursday,1.2
2024-09-26,104,German Beer (6-pack),90,0,0,Thursday,12.99
2024-09-27,101,Bratwurst,99,0,0,Friday,4.99
2024-09-27,102,Glühwein,2,0,0,Friday,8.5
2024-09-27,103,Pretzel,199,0,0,Friday,1.2
2024-09-27,104,German Beer (6-pack),179,0,0,Friday,12.99
2024-09-28,101,Bratwurst,107,0,0,Saturday,4.99
2024-09-28,102,Glühwein,2,0,0,Saturday,8.5
2024-09-28,103,Pretzel,135,0,0,Saturday,1.2
2024-09-28,104,German Beer (6-pack),191,0,0,Saturday,12.99
2024-09-29,101,Bratwurst,0,1,0,Sunday,4.99
2024-09-29,102,Glühwein,0,1,0,Sunday,8.5
2024-09-29,103,Pretzel,0,1,0,Sunday,1.2
2024-09-29,104,German Beer (6-pack),0,1,0,Sunday,12.99
2024-09-30,101,Bratwurst,55,0,0,Monday,4.99
2024-09-30,102,Glühwein,1,0,0,Monday,8.5
2024-09-30,103,Pretzel,132,0,0,Monday,1.2
2024-09-30,104,German Beer (6-pack),129,0,0,Monday,12.99
2024-10-01,101,Bratwurst,53,0,0,Tuesday,4.99
2024-10-01,102,Glühwein,2,0,0,Tuesday,8.5
2024-10-01,103,Pretzel,116,0,0,Tuesday,1.2
2024-10-01,104,German Beer (6-pack),83,0,0,Tuesday,12.99
2024-10-02,101,Bratwurst,46,0,0,Wednesday,4.99
2024-10-02,102,Glühwein,1,0,0,Wednesday,8.5
2024-10-02,103,Pretzel,99,0,0,Wednesday,1.2
2024-10-02,104,German Beer (6-pack),79,0,0,Wednesday,12.99
2024-10-03,101,Bratwurst,54,0,1,Thursday,4.99
2024-10-03,102,Glühwein,1,0,1,Thursday,8.5
2024-10-03,103,Pretzel,97,0,1,Thursday,1.2
2024-10-03,104,German Beer (6-pack),83,0,1,Thursday,12.99
2024-10-04,101,Bratwurst,67,0,0,Friday,4.99
2024-10-04,102,Glühwein,3,0,0,Friday,8.5
2024-10-04,103,Pretzel,162,0,0,Friday,1.2
2024-10-04,104,German Beer (6-pack),117,0,0,Friday,12.99
2024-10-05,101,Bratwurst,67,0,0,Saturday,4.99
2024-10-05,102,Glühwein,3,0,0,Saturday,8.5
2024-10-05,103,Pretzel,213,0,0,Saturday,1.2
2024-10-05,104,German Beer (6-pack),122,0,0,Saturday,12.99
2024-10-06,101,Bratwurst,0,0,0,Sunday,4.99
2024-10-06,102,Glühwein,0,0,0,Sunday,8.5
2024-10-06,103,Pretzel,0,0,0,Sunday,1.2
2024-10-06,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-10-07,101,Bratwurst,56,0,0,Monday,4.99
2024-10-07,102,Glühwein,1,0,0,Monday,8.5
2024-10-07,103,Pretzel,113,0,0,Monday,1.2
2024-10-07,104,German Beer (6-pack),80,0,0,Monday,12.99
2024-10-08,101,Bratwurst,50,0,0,Tuesday,4.99
2024-10-08,102,Glühwein,2,0,0,Tuesday,8.5
2024-10-08,103,Pretzel,120,0,0,Tuesday,1.2
2024-10-08,104,German Beer (6-pack),80,0,0,Tuesday,12.99
2024-10-09,101,Bratwurst,52,0,0,Wednesday,4.99
2024-10-09,102,Glühwein,1,0,0,Wednesday,8.5
2024-10-09,103,Pretzel,133,0,0,Wednesday,1.2
2024-10-09,104,German Beer (6-pack),77,0,0,Wednesday,12.99
2024-10-10,101,Bratwurst,43,0,0,Thursday,4.99
2024-10-10,102,Glühwein,1,0,0,Thursday,8.5
2024-10-10,103,Pretzel,111,0,0,Thursday,1.2
2024-10-10,104,German Beer (6-pack),87,0,0,Thursday,12.99
2024-10-11,101,Bratwurst,88,0,0,Friday,4.99
2024-10-11,102,Glühwein,2,0,0,Friday,8.5
2024-10-11,103,Pretzel,184,0,0,Friday,1.2
2024-10-11,104,German Beer (6-pack),110,0,0,Friday,12.99
2024-10-12,101,Bratwurst,66,0,0,Saturday,4.99
2024-10-12,102,Glühwein,3,0,0,Saturday,8.5
2024-10-12,103,Pretzel,191,0,0,Saturday,1.2
2024-10-12,104,German Beer (6-pack),124,0,0,Saturday,12.99
2024-10-13,101,Bratwurst,0,0,0,Sunday,4.99
2024-10-13,102,Glühwein,0,0,0,Sunday,8.5
2024-10-13,103,Pretzel,0,0,0,Sunday,1.2
2024-10-13,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-10-14,101,Bratwurst,50,0,0,Monday,4.99
2024-10-14,102,Glühwein,1,0,0,Monday,8.5
2024-10-14,103,Pretzel,131,0,0,Monday,1.2
2024-10-14,104,German Beer (6-pack),97,0,0,Monday,12.99
2024-10-15,101,Bratwurst,57,0,0,Tuesday,4.99
2024-10-15,102,Glühwein,1,0,0,Tuesday,8.5
2024-10-15,103,Pretzel,123,0,0,Tuesday,1.2
2024-10-15,104,German Beer (6-pack),79,0,0,Tuesday,12.99
2024-10-16,101,Bratwurst,45,0,0,Wednesday,4.99
2024-10-16,102,Glühwein,2,0,0,Wednesday,8.5
2024-10-16,103,Pretzel,140,0,0,Wednesday,1.2
2024-10-16,104,German Beer (6-pack),75,0,0,Wednesday,12.99
2024-10-17,101,Bratwurst,51,0,0,Thursday,4.99
2024-10-17,102,Glühwein,1,0,0,Thursday,8.5
2024-10-17,103,Pretzel,100,0,0,Thursday,1.2
2024-10-17,104,German Beer (6-pack),84,0,0,Thursday,12.99
2024-10-18,101,Bratwurst,70,0,0,Friday,4.99
2024-10-18,102,Glühwein,2,0,0,Friday,8.5
2024-10-18,103,Pretzel,168,0,0,Friday,1.2
2024-10-18,104,German Beer (6-pack),105,0,0,Friday,12.99
2024-10-19,101,Bratwurst,69,0,0,Saturday,4.99
2024-10-19,102,Glühwein,3,0,0,Saturday,8.5
2024-10-19,103,Pretzel,168,0,0,Saturday,1.2
2024-10-19,104,German Beer (6-pack),128,0,0,Saturday,12.99
2024-10-20,101,Bratwurst,0,0,0,Sunday,4.99
2024-10-20,102,Glühwein,0,0,0,Sunday,8.5
2024-10-20,103,Pretzel,0,0,0,Sunday,1.2
2024-10-20,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-10-21,101,Bratwurst,52,0,0,Monday,4.99
2024-10-21,102,Glühwein,2,0,0,Monday,8.5
2024-10-21,103,Pretzel,105,0,0,Monday,1.2
2024-10-21,104,German Beer (6-pack),70,0,0,Monday,12.99
2024-10-22,101,Bratwurst,58,0,0,Tuesday,4.99
2024-10-22,102,Glühwein,2,0,0,Tuesday,8.5
2024-10-22,103,Pretzel,111,0,0,Tuesday,1.2
2024-10-22,104,German Beer (6-pack),79,0,0,Tuesday,12.99
2024-10-23,101,Bratwurst,45,0,0,Wednesday,4.99
2024-10-23,102,Glühwein,2,0,0,Wednesday,8.5
2024-10-23,103,Pretzel,109,0,0,Wednesday,1.2
2024-10-23,104,German Beer (6-pack),80,0,0,Wednesday,12.99
2024-10-24,101,Bratwurst,46,0,0,Thursday,4.99
2024-10-24,102,Glühwein,2,0,0,Thursday,8.5
2024-10-24,103,Pretzel,133,0,0,Thursday,1.2
2024-10-24,104,German Beer (6-pack),84,0,0,Thursday,12.99
2024-10-25,101,Bratwurst,70,0,0,Friday,4.99
2024-10-25,102,Glühwein,2,0,0,Friday,8.5
2024-10-25,103,Pretzel,181,0,0,Friday,1.2
2024-10-25,104,German Beer (6-pack),129,0,0,Friday,12.99
2024-10-26,101,Bratwurst,92,0,0,Saturday,4.99
2024-10-26,102,Glühwein,3,0,0,Saturday,8.5
2024-10-26,103,Pretzel,183,0,0,Saturday,1.2
2024-10-26,104,German Beer (6-pack),116,0,0,Saturday,12.99
2024-10-27,101,Bratwurst,0,0,0,Sunday,4.99
2024-10-27,102,Glühwein,0,0,0,Sunday,8.5
2024-10-27,103,Pretzel,0,0,0,Sunday,1.2
2024-10-27,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-10-28,101,Bratwurst,53,0,0,Monday,4.99
2024-10-28,102,Glühwein,2,0,0,Monday,8.5
2024-10-28,103,Pretzel,110,0,0,Monday,1.2
2024-10-28,104,German Beer (6-pack),69,0,0,Monday,12.99
2024-10-29,101,Bratwurst,50,0,0,Tuesday,4.99
2024-10-29,102,Glühwein,2,0,0,Tuesday,8.5
2024-10-29,103,Pretzel,109,0,0,Tuesday,1.2
2024-10-29,104,German Beer (6-pack),67,0,0,Tuesday,12.99
2024-10-30,101,Bratwurst,51,0,0,Wednesday,4.99
2024-10-30,102,Glühwein,2,0,0,Wednesday,8.5
2024-10-30,103,Pretzel,119,0,0,Wednesday,1.2
2024-10-30,104,German Beer (6-pack),86,0,0,Wednesday,12.99
2024-10-31,101,Bratwurst,48,0,0,Thursday,4.99
2024-10-31,102,Glühwein,2,0,0,Thursday,8.5
2024-10-31,103,Pretzel,114,0,0,Thursday,1.2
2024-10-31,104,German Beer (6-pack),89,0,0,Thursday,12.99
2024-11-01,101,Bratwurst,77,0,0,Friday,4.99
2024-11-01,102,Glühwein,61,0,0,Friday,8.5
2024-11-01,103,Pretzel,167,0,0,Friday,1.2
2024-11-01,104,German Beer (6-pack),131,0,0,Friday,12.99
2024-11-02,101,Bratwurst,66,0,0,Saturday,4.99
2024-11-02,102,Glühwein,57,0,0,Saturday,8.5
2024-11-02,103,Pretzel,161,0,0,Saturday,1.2
2024-11-02,104,German Beer (6-pack),135,0,0,Saturday,12.99
2024-11-03,101,Bratwurst,0,0,0,Sunday,4.99
2024-11-03,102,Glühwein,0,0,0,Sunday,8.5
2024-11-03,103,Pretzel,0,0,0,Sunday,1.2
2024-11-03,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-11-04,101,Bratwurst,48,0,0,Monday,4.99
2024-11-04,102,Glühwein,40,0,0,Monday,8.5
2024-11-04,103,Pretzel,149,0,0,Monday,1.2
2024-11-04,104,German Beer (6-pack),77,0,0,Monday,12.99
2024-11-05,101,Bratwurst,50,0,0,Tuesday,4.99
2024-11-05,102,Glühwein,34,0,0,Tuesday,8.5
2024-11-05,103,Pretzel,107,0,0,Tuesday,1.2
2024-11-05,104,German Beer (6-pack),77,0,0,Tuesday,12.99
2024-11-06,101,Bratwurst,52,0,0,Wednesday,4.99
2024-11-06,102,Glühwein,40,0,0,Wednesday,8.5
2024-11-06,103,Pretzel,98,0,0,Wednesday,1.2
2024-11-06,104,German Beer (6-pack),74,0,0,Wednesday,12.99
2024-11-07,101,Bratwurst,45,0,0,Thursday,4.99
2024-11-07,102,Glühwein,39,0,0,Thursday,8.5
2024-11-07,103,Pretzel,105,0,0,Thursday,1.2
2024-11-07,104,German Beer (6-pack),84,0,0,Thursday,12.99
2024-11-08,101,Bratwurst,67,0,0,Friday,4.99
2024-11-08,102,Glühwein,62,0,0,Friday,8.5
2024-11-08,103,Pretzel,167,0,0,Friday,1.2
2024-11-08,104,German Beer (6-pack),119,0,0,Friday,12.99
2024-11-09,101,Bratwurst,76,0,0,Saturday,4.99
2024-11-09,102,Glühwein,57,0,0,Saturday,8.5
2024-11-09,103,Pretzel,168,0,0,Saturday,1.2
2024-11-09,104,German Beer (6-pack),116,0,0,Saturday,12.99
2024-11-10,101,Bratwurst,0,0,0,Sunday,4.99
2024-11-10,102,Glühwein,0,0,0,Sunday,8.5
2024-11-10,103,Pretzel,0,0,0,Sunday,1.2
2024-11-10,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-11-11,101,Bratwurst,50,0,0,Monday,4.99
2024-11-11,102,Glühwein,40,0,0,Monday,8.5
2024-11-11,103,Pretzel,125,0,0,Monday,1.2
2024-11-11,104,German Beer (6-pack),89,0,0,Monday,12.99
2024-11-12,101,Bratwurst,52,0,0,Tuesday,4.99
2024-11-12,102,Glühwein,49,0,0,Tuesday,8.5
2024-11-12,103,Pretzel,107,0,0,Tuesday,1.2
2024-11-12,104,German Beer (6-pack),78,0,0,Tuesday,12.99
2024-11-13,101,Bratwurst,43,0,0,Wednesday,4.99
2024-11-13,102,Glühwein,39,0,0,Wednesday,8.5
2024-11-13,103,Pretzel,105,0,0,Wednesday,1.2
2024-11-13,104,German Beer (6-pack),65,0,0,Wednesday,12.99
2024-11-14,101,Bratwurst,54,0,0,Thursday,4.99
2024-11-14,102,Glühwein,43,0,0,Thursday,8.5
2024-11-14,103,Pretzel,119,0,0,Thursday,1.2
2024-11-14,104,German Beer (6-pack),78,0,0,Thursday,12.99
2024-11-15,101,Bratwurst,70,0,0,Friday,4.99
2024-11-15,102,Glühwein,62,0,0,Friday,8.5
2024-11-15,103,Pretzel,153,0,0,Friday,1.2
2024-11-15,104,German Beer (6-pack),122,0,0,Friday,12.99
2024-11-16,101,Bratwurst,94,1,0,Saturday,4.99
2024-11-16,102,Glühwein,83,1,0,Saturday,8.5
2024-11-16,103,Pretzel,202,1,0,Saturday,1.2
2024-11-16,104,German Beer (6-pack),202,1,0,Saturday,12.99
2024-11-17,101,Bratwurst,0,0,0,Sunday,4.99
2024-11-17,102,Glühwein,0,0,0,Sunday,8.5
2024-11-17,103,Pretzel,0,0,0,Sunday,1.2
2024-11-17,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-11-18,101,Bratwurst,44,0,0,Monday,4.99
2024-11-18,102,Glühwein,39,0,0,Monday,8.5
2024-11-18,103,Pretzel,134,0,0,Monday,1.2
2024-11-18,104,German Beer (6-pack),73,0,0,Monday,12.99
2024-11-19,101,Bratwurst,43,0,0,Tuesday,4.99
2024-11-19,102,Glühwein,33,0,0,Tuesday,8.5
2024-11-19,103,Pretzel,137,0,0,Tuesday,1.2
2024-11-19,104,German Beer (6-pack),78,0,0,Tuesday,12.99
2024-11-20,101,Bratwurst,55,0,0,Wednesday,4.99
2024-11-20,102,Glühwein,35,0,0,Wednesday,8.5
2024-11-20,103,Pretzel,100,0,0,Wednesday,1.2
2024-11-20,104,German Beer (6-pack),76,0,0,Wednesday,12.99
2024-11-21,101,Bratwurst,60,0,0,Thursday,4.99
2024-11-21,102,Glühwein,37,0,0,Thursday,8.5
2024-11-21,103,Pretzel,128,0,0,Thursday,1.2
2024-11-21,104,German Beer (6-pack),82,0,0,Thursday,12.99
2024-11-22,101,Bratwurst,70,0,0,Friday,4.99
2024-11-22,102,Glühwein,61,0,0,Friday,8.5
2024-11-22,103,Pretzel,158,0,0,Friday,1.2
2024-11-22,104,German Beer (6-pack),120,0,0,Friday,12.99
2024-11-23,101,Bratwurst,90,0,0,Saturday,4.99
2024-11-23,102,Glühwein,60,0,0,Saturday,8.5
2024-11-23,103,Pretzel,173,0,0,Saturday,1.2
2024-11-23,104,German Beer (6-pack),122,0,0,Saturday,12.99
2024-11-24,101,Bratwurst,0,0,0,Sunday,4.99
2024-11-24,102,Glühwein,0,0,0,Sunday,8.5
2024-11-24,103,Pretzel,0,0,0,Sunday,1.2
2024-11-24,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-11-25,101,Bratwurst,60,1,0,Monday,4.99
2024-11-25,102,Glühwein,50,1,0,Monday,8.5
2024-11-25,103,Pretzel,188,1,0,Monday,1.2
2024-11-25,104,German Beer (6-pack),104,1,0,Monday,12.99
2024-11-26,101,Bratwurst,47,0,0,Tuesday,4.99
2024-11-26,102,Glühwein,38,0,0,Tuesday,8.5
2024-11-26,103,Pretzel,123,0,0,Tuesday,1.2
2024-11-26,104,German Beer (6-pack),74,0,0,Tuesday,12.99
2024-11-27,101,Bratwurst,54,0,0,Wednesday,4.99
2024-11-27,102,Glühwein,36,0,0,Wednesday,8.5
2024-11-27,103,Pretzel,102,0,0,Wednesday,1.2
2024-11-27,104,German Beer (6-pack),92,0,0,Wednesday,12.99
2024-11-28,101,Bratwurst,51,0,0,Thursday,4.99
2024-11-28,102,Glühwein,36,0,0,Thursday,8.5
2024-11-28,103,Pretzel,127,0,0,Thursday,1.2
2024-11-28,104,German Beer (6-pack),89,0,0,Thursday,12.99
2024-11-29,101,Bratwurst,70,0,0,Friday,4.99
2024-11-29,102,Glühwein,65,0,0,Friday,8.5
2024-11-29,103,Pretzel,181,0,0,Friday,1.2
2024-11-29,104,German Beer (6-pack),123,0,0,Friday,12.99
2024-11-30,101,Bratwurst,80,0,0,Saturday,4.99
